SalesID,CarModel,CarModel_ID,EmployeeName,Employee_ID,Employee_Address,Employee_CellNumber,Manufacturer,Manufacturer_ID,CustomerName,Customer_ID,Customer_Address,Customer_CellNumber,PaymentMethod,PaymentMethod_ID,SalePrice,SaleDate,CarYear,CarColor,Customer_Email,WarrantyStatus
92,A4,37,Rebecca Neal,4,"Unit 2532 Box 1496
DPO AP 54653",625-340-6894x2034,Audi,8,Andrea Mendez,114,"142 Steven Rue Apt. 098
Port Rhondabury, CO 05903",001-928-920-6613,Credit Card,1,44522.93,2020-06-24,2021,Silver,johnsonmatthew@example.org,Active
93,M3,30,Scott Dougherty,14,"49522 Walsh Ports
South Roger, CT 84151",(277)642-3015x44452,BMW,6,Mark Moore,139,"Unit 0615 Box 6813
DPO AE 85411",+1-499-512-8202x9760,Gift Card,10,22845.32,2021-02-22,2018,Yellow,lisa72@example.com,Active
94,Malibu,17,Michele Moreno,1,"4466 Kathy Road
West Williamstad, UT 12978",001-329-618-1768x22029,Chevrolet,4,Carlos Patterson,44,"15833 Ray Path
New Shawn, PR 72712",3466820459,Cash,3,94011.09,2022-04-23,2019,Yellow,shirleypratt@example.org,Expired
95,GLA,33,Richard Sharp,10,"Unit 2283 Box 0841
DPO AE 82977",831.563.5648,Mercedes-Benz,7,Seth Hood,24,"3130 Tammy Mill Apt. 392
Kathyborough, VA 92141",001-362-398-0785,Gift Card,10,30534.4,2022-04-13,2023,Blue,joshualopez@example.com,Active
96,X5,28,Kristen Thomas,3,"066 Collins Lights Suite 085
South Jeremyside, PR 23028",976-706-4213x45153,BMW,6,Robert Wright,141,"98138 Samantha Crest
Katherinechester, NV 02827",+1-902-624-2599x8040,Cash,3,84161.93,2021-06-04,2019,White,brooke06@example.org,Expired
97,Murano,24,Danielle Cochran,11,"7187 Bell Stream Suite 454
West Nicole, NV 24599",+1-567-700-1048x49535,Nissan,5,Philip Mata,42,"8443 Davila Center Apt. 392
Jessicaborough, MH 98736",+1-203-591-6329x3799,Credit Card,1,38974.45,2024-03-08,2023,Black,johncampbell@example.org,Expired
98,3 Series,26,Richard Sharp,10,"Unit 0328 Box 2196
DPO AA 78575",+1-497-557-2679x72690,BMW,6,Samantha Trevino,148,"2809 Diaz Station
Bauerbury, MO 55566",001-621-596-3451x0807,Debit Card,2,87801.68,2022-05-16,2023,White,aprilhoffman@example.com,Active
99,Murano,24,Victoria Harris,13,"46116 Hernandez Ports
North Susan, MD 52907",+1-921-762-9310,Nissan,5,Dawn Sanchez,88,"729 Jones Junction
Antoniomouth, LA 13045",(573)222-5715x8787,Bank Transfer,4,26885.74,2022-09-20,2015,Silver,matthewrowland@example.org,Expired
100,Sentra,22,Bryan Mendoza,2,"Unit 3885 Box 3128
DPO AP 46665",001-680-421-0895x456,Nissan,5,Mrs. Kristin Reid,112,"2257 James Underpass Suite 651
Mcneilhaven, OH 07142",001-275-496-8806,Gift Card,10,36722.06,2023-05-05,2022,Silver,qrich@example.org,Expired
101,Passat,47,Scott Dougherty,14,"32483 Miller Prairie
North Crystal, VI 65574",8975289789,Volkswagen,10,Brandon Rubio,144,"501 Wu Fall Apt. 479
South Alantown, MP 16855",(849)794-0776x6691,Google Pay,8,91025.22,2021-09-18,2018,White,wperez@example.net,Active
102,GLA,33,Danielle Waters,15,"5502 Ashley Unions
Bairdhaven, FL 23318",460-733-8916x886,Mercedes-Benz,7,Melissa Santiago,91,"0358 Ian Extensions
Lake Stevebury, WY 77219",+1-247-552-0955x80912,Google Pay,8,48193.92,2023-09-03,2024,Green,hbrewer@example.net,Expired
103,X5,28,Jesse Saunders,7,"217 Sandoval Spurs
West Andrewtown, MS 40110",001-230-382-4821x3489,BMW,6,Shelley Allen,117,"96497 Jean Light Suite 062
Solistown, MD 65006",001-541-627-2247x181,Cryptocurrency,6,77368.4,2024-08-05,2016,White,brett86@example.org,Expired
104,Edge,10,Bryan Mendoza,2,"07025 Nelson Orchard Suite 847
North Christopher, CT 81070",3568346031,Ford,2,Carolyn Hampton,64,"8092 Estrada Street
New Amandamouth, KS 35600",552.549.0085,PayPal,7,47277.0,2024-04-01,2022,White,fbraun@example.com,Expired
105,Jetta,46,Julian Coffey,9,"803 Brandon Greens Apt. 862
Jonside, NJ 44615",609.709.4626x82868,Volkswagen,10,Derek Acosta,105,"879 Medina Haven Suite 391
North Christophermouth, MO 58662",581-578-4157,Bank Transfer,4,99736.25,2021-08-18,2018,Red,popesandra@example.org,Active
106,X3,29,Rebecca Neal,4,"386 Bridget Club Suite 505
Normaville, TX 30331",(977)881-4166x24278,BMW,6,Mark George,61,"260 Mosley Square
Hernandezmouth, RI 88399",296.702.1958,Credit Card,1,88836.09,2023-05-29,2021,Blue,shawn04@example.net,Expired
107,Model 3,42,Latoya Lloyd,8,"16633 Michael Manors Apt. 791
Butlershire, MI 79879",969-653-0401,Tesla,9,Eric Hernandez,13,"43271 Justin Garden
Dawnton, MO 52075",395.357.0275,PayPal,7,89009.12,2021-07-26,2015,Yellow,hopkinsomar@example.org,Expired
108,5 Series,27,Scott Dougherty,14,"PSC 4377, Box 0117
APO AE 03297",763.933.5201,BMW,6,Michael Brooks,115,"5885 Olsen Meadows Apt. 156
Jameston, ME 47086",+1-808-399-9273x5511,Cryptocurrency,6,99942.66,2020-03-27,2018,Green,cheryl08@example.org,Expired
109,Atlas,49,Danielle Waters,15,"3602 Santos Mall
Kingmouth, IA 48712",3398071382,Volkswagen,10,Kevin Moore Jr.,103,"USS Cowan
FPO AA 83093",410-261-7201,Cash,3,81659.72,2024-03-31,2019,Red,rebeccastevens@example.com,Active
110,Golf,45,Danielle Cochran,11,"85919 Veronica Ports Apt. 581
East Lori, AL 42170",7873682701,Volkswagen,10,Connor Gutierrez,79,"2651 Benson Lane
Davidchester, PA 64594",+1-703-786-4356x912,Cash,3,84383.03,2021-11-17,2016,Black,michaellong@example.org,Expired
111,E-Class,32,Danielle Cochran,11,"42013 John Lodge Suite 322
Kevinland, MI 49740",+1-261-541-1931x172,Mercedes-Benz,7,Paul Brown,27,"5864 Lisa Brooks Apt. 317
North Theresatown, VT 46733",001-571-615-2701x40224,Gift Card,10,81746.53,2021-10-28,2016,Black,vincent07@example.org,Active
112,Equinox,18,Scott Dougherty,14,"710 Johnson Haven
Parkburgh, MT 12494",001-283-561-2718x617,Chevrolet,4,Carlos Adams,93,"692 Tiffany Walks
North Kiarastad, MA 34556",001-934-750-8400x988,Cash,3,53185.04,2020-04-28,2016,White,petersonrobert@example.net,Expired
113,Highlander,4,Danielle Cochran,11,"4827 Dennis Glens Apt. 544
Lake Connormouth, MO 76735",(425)307-4587x1959,Toyota,1,Joshua Fernandez,18,"02676 Dunlap Mills Suite 776
Sarahfurt, IL 23273",(505)523-3629,PayPal,7,30761.37,2020-05-11,2018,Yellow,ybowman@example.net,Active
114,Impala,19,Jacqueline Thompson,6,"077 Douglas Square
New Kathleenview, VI 88400",001-627-227-1827x35255,Chevrolet,4,Lisa Bean,122,"85514 Colon Track Suite 225
Graystad, MT 08429",5959976606,Bank Transfer,4,52248.5,2020-09-16,2018,Green,rachelgreen@example.net,Active
115,Passat,47,Richard Sharp,10,"1005 Brown Square
Annfort, PA 57610",(777)754-1842,Volkswagen,10,Diane Myers,4,"377 Lisa Falls
Port Nicoleborough, NM 12976",6669124948,Apple Pay,9,76700.12,2022-11-30,2017,White,zkoch@example.net,Expired
116,A4,37,Michele Moreno,1,"82102 Maria Trail
Coxside, FM 99701",858-353-6150x994,Audi,8,Brian Moore,128,"66192 Jessica Village
South Jeffery, NE 74805",(653)280-1322,Cheque,5,52169.28,2020-07-08,2022,Yellow,michele33@example.net,Active
117,Edge,10,Danielle Cochran,11,"69939 Gonzales Lock Apt. 990
Andrewchester, WY 14183",865-202-1794,Ford,2,Dawn Harris,34,"4064 Anita Crescent Suite 572
Karenfort, LA 45291",922-296-6899x30571,Debit Card,2,25509.29,2023-02-28,2018,Red,browntroy@example.org,Expired
118,3 Series,26,Danielle Cochran,11,"530 Davila Vista
Hinesshire, ND 20438",686.629.7378,BMW,6,Lisa Wolfe,89,"699 White Stravenue Suite 613
Robertfort, NM 18185",+1-625-397-1320x45683,Credit Card,1,69416.77,2020-03-03,2019,Black,mmeadows@example.com,Expired
119,Silverado,16,Danielle Waters,15,"970 Marquez Ville
Philipport, AL 59403",001-846-462-5097,Chevrolet,4,Gregory Pena,140,"USNS Brown
FPO AE 77733",(977)970-8202,Cryptocurrency,6,59687.77,2022-06-04,2019,Black,carpenterpatricia@example.org,Active
120,GLC,34,Latoya Lloyd,8,"USCGC Brown
FPO AA 52414",001-575-940-8433x262,Mercedes-Benz,7,Jennifer Walls,16,"85445 Torres Island
Gonzalesshire, LA 37877",(980)780-3002,Cheque,5,87259.52,2020-03-04,2017,Red,charles72@example.com,Active
121,5 Series,27,Jason Pearson,5,"USCGC Jimenez
FPO AE 66223",001-598-870-7117,BMW,6,Laura Wiley,10,"74956 Wood View
Miguelberg, NC 72168",3309184881,Apple Pay,9,57244.08,2021-07-23,2016,Yellow,chad83@example.net,Expired
122,Jetta,46,Victoria Harris,13,"076 Renee Parks Suite 765
Debraside, CO 57943",464-645-2917x4760,Volkswagen,10,Holly Byrd,30,"735 Carlos Tunnel Apt. 426
Raymondchester, AS 97632",001-769-930-1577x754,Debit Card,2,48098.83,2021-03-05,2015,Black,grayjason@example.net,Active
123,Tiguan,48,Latoya Lloyd,8,"15068 Suarez Brooks
Lake Davidfurt, VI 26108",695.241.5805,Volkswagen,10,Amanda Williams,46,"527 Todd Shoal
Simmonsland, MD 66460",553-445-3995,Google Pay,8,84630.52,2020-05-09,2021,Green,victoriamedina@example.org,Expired
124,Passat,47,Danielle Cochran,11,"PSC 7212, Box 9104
APO AP 06563",(511)526-5551x636,Volkswagen,10,Curtis Davenport,110,"33751 Emily Trace Suite 154
Port Monica, GU 22335",970.243.0919x05639,Google Pay,8,74772.3,2021-12-09,2015,Yellow,mmeyers@example.com,Expired
125,Model S,41,Victoria Harris,13,"12550 Thomas Grove Apt. 264
Keithburgh, AR 22771",8086093265,Tesla,9,Eric Adams MD,63,"781 Rachel Point
East Denise, WV 51092",(694)942-8735x01264,Cash,3,44982.56,2020-07-13,2024,Black,carneyjamie@example.org,Active
126,Explorer,8,Jacqueline Thompson,6,"59931 Carolyn Underpass
Bobbyberg, MH 21871",+1-493-945-5381x007,Ford,2,Michael Day,5,"64248 Gregory Springs Suite 624
South Douglas, ID 76384",575.380.5364,Google Pay,8,22420.1,2022-12-31,2018,Green,nhouse@example.org,Active
127,Q5,39,Jason Pearson,5,"92231 Christine Glen
Vaughnton, VT 05455",(531)451-3663x86765,Audi,8,Katie Hanson,120,"665 Munoz Via
New Nathanburgh, ME 45010",001-323-370-2059x7290,Debit Card,2,39708.2,2020-11-08,2024,Green,donaldburns@example.net,Expired
128,Murano,24,Rebecca Neal,4,"USS Cook
FPO AA 11780",6412017764,Nissan,5,Cynthia Fry,22,"Unit 8582 Box 7531
DPO AP 69793",276-317-9446x526,Credit Card,1,87138.72,2022-06-21,2018,Green,ronald51@example.net,Active
129,Edge,10,Jesse Saunders,7,"5885 Catherine Cliffs
Kennethport, KS 89868",7105100182,Ford,2,Michael Brooks,115,"USS Johnson
FPO AE 21924",+1-690-404-5204x34421,Debit Card,2,83380.78,2022-05-03,2021,Green,maria12@example.com,Expired
130,M3,30,Danielle Cochran,11,"400 Vega Forest
Veronicaport, OR 15955",(268)876-6173,BMW,6,Patrick Hall,32,"217 Cruz Pass
Austinstad, DC 39330",(786)957-8304x2895,Cash,3,94566.25,2023-05-25,2021,Green,shellygreen@example.net,Expired
131,S-Class,35,Jesse Saunders,7,"288 Watson Knolls Apt. 670
New Cody, PR 18562",(517)675-5030x96793,Mercedes-Benz,7,Ashley Wallace,142,"065 Williams Inlet Apt. 428
Matthewhaven, NH 30180",+1-365-481-4941x971,Cryptocurrency,6,88550.48,2023-03-27,2020,Silver,aaron13@example.com,Active
132,GLA,33,Danielle Waters,15,"01823 Powell Parks Suite 592
North John, KS 98974",7747723571,Mercedes-Benz,7,Jasmine Boyer,51,"75278 Hanson Ridges Apt. 501
Aarontown, AZ 40151",001-980-538-5125x735,Debit Card,2,95925.24,2022-02-06,2023,Silver,harrisbradley@example.com,Expired
133,A4,37,Jacqueline Thompson,6,"5771 Jared Field Suite 558
North Danielmouth, PW 75641",(224)587-6963,Audi,8,Mark Martin,49,"8530 William Ranch Suite 626
New Jackside, IL 17326",001-490-627-8260,Cryptocurrency,6,29586.14,2020-11-27,2022,Yellow,wendy92@example.com,Active
134,A4,37,Danielle Waters,15,"018 Navarro Glens
Lisaberg, MN 77319",580.262.1193x796,Audi,8,Brett Stokes,107,"0583 Diane Canyon Suite 925
North Kristie, SD 93377",001-284-228-2332x918,Debit Card,2,69898.05,2021-08-22,2016,Black,hernandezstephen@example.org,Expired
135,Camry,2,Julian Coffey,9,"08620 William Mall
Ryanmouth, PA 20598",+1-813-622-4199x3359,Toyota,1,Eric Adams MD,63,"9486 John Wall
Riveraside, OK 25235",(885)748-0303x80625,Gift Card,10,77029.88,2023-04-25,2022,Silver,aaron92@example.net,Expired
136,GLA,33,Jesse Saunders,7,"5034 Belinda Cliff
Carriefurt, NY 21805",428.691.8620x31837,Mercedes-Benz,7,Steven Johnson,60,"503 Cox Port
South Amandamouth, TN 70928",219.201.9014,Gift Card,10,99356.46,2022-12-02,2018,Black,qshaw@example.net,Expired
137,3 Series,26,Rebecca Neal,4,"0098 Anna Trail
New Shannonport, AZ 65397",3375991396,BMW,6,Daniel Ramos,9,"0100 Ryan Wall Apt. 196
Lake Isaiahbury, SD 79822",(276)460-4352x5536,Debit Card,2,68263.83,2023-11-13,2017,Silver,ashleyday@example.net,Active
138,5 Series,27,Danielle Cochran,11,"857 Roberts Courts
East Gregory, AK 67623",+1-758-421-1468,BMW,6,Megan Adams,135,"87055 Jones Gardens Apt. 565
Lake Edwardtown, PR 34893",780.444.8765x34869,Cheque,5,81963.93,2023-01-25,2020,Yellow,imiller@example.com,Expired
139,Murano,24,Kristen Thomas,3,"5601 Reilly Circles
East Timothy, WV 94396",780-582-8349,Nissan,5,Mark Moore,139,"8387 Zachary Locks
South Elizabeth, MO 73652",936-706-5980x063,Cheque,5,60760.22,2020-02-25,2015,Green,carolynfoster@example.com,Active
140,Murano,24,Latoya Lloyd,8,"7203 Lori Roads Suite 705
Port Kenneth, OR 54950",621-930-0532,Nissan,5,Rebecca Johnson,33,"8968 Lyons Street Apt. 362
Port Christopher, KY 75450",001-994-705-1693x7245,Cash,3,64215.65,2021-01-11,2015,Silver,blankenshipjacob@example.org,Expired
141,M3,30,Danielle Cochran,11,"98040 Smith Unions Apt. 411
East Donaldton, WV 80473",7922349825,BMW,6,Brett Stokes,107,"573 Cordova Pines Apt. 298
East Michelletown, RI 29331",001-458-943-8609x2715,Debit Card,2,40118.18,2021-12-19,2017,White,banksmark@example.org,Expired
142,Traverse,20,Jacqueline Thompson,6,"5019 Barbara Junction
Port Donaldfort, KS 58394",(504)485-8109x7194,Chevrolet,4,Robert Herrera,123,"67286 Nichols Fork
East Michael, MI 89881",001-349-633-3424,Credit Card,1,82891.56,2022-11-05,2016,Yellow,henrydebra@example.com,Active
143,Atlas,49,Richard Sharp,10,"5362 Huynh Brook Suite 420
East Lori, WV 69864",(763)907-0346x772,Volkswagen,10,Daniel Morales,134,"USCGC Miranda
FPO AE 18434",444.490.7805x6180,Cash,3,38638.15,2024-07-16,2020,Blue,ktorres@example.org,Expired
144,Q7,40,Rebecca Neal,4,"1039 Campos Hills
Bonniehaven, WV 53883",504-538-3579x777,Audi,8,Michelle Moreno,23,"65043 Elizabeth Tunnel Apt. 765
North Virginiaburgh, NY 95771",(315)662-2074,Credit Card,1,29752.62,2023-03-31,2020,Green,nguyenlouis@example.net,Active
145,A4,37,Tanner Hunter,12,"7930 Renee Pike
East Oscarland, HI 37563",961-904-3968x3545,Audi,8,Sean Gonzalez,67,"6920 Mendoza Field
East David, ME 45749",+1-755-353-0424x17244,Cryptocurrency,6,64216.81,2024-06-19,2021,Green,austin13@example.net,Expired
146,C-Class,31,Jesse Saunders,7,"189 Dawn Radial Suite 268
Dianamouth, IA 93299",749-768-1575,Mercedes-Benz,7,Timothy Thompson,73,"3734 Miller Trace
South Shannonburgh, AR 49372",225.563.7580x265,Cheque,5,59129.98,2021-10-19,2022,Green,ktrevino@example.com,Active
147,M3,30,Julian Coffey,9,"5576 Alvarado Shore
Port Jamesville, WA 52756",001-291-316-2361,BMW,6,Mary Larson,40,"47224 Moreno Walk
Port Nathan, UT 78082",+1-767-355-2955x238,Cash,3,95272.0,2023-05-27,2015,Silver,burchwilliam@example.net,Expired
148,Passat,47,Jacqueline Thompson,6,"44624 Joshua Club
East Mackenzie, IN 29277",(288)232-3162x030,Volkswagen,10,Michael Blackwell,100,"Unit 6733 Box 5144
DPO AP 00637",+1-327-338-9563x2996,Google Pay,8,23554.15,2023-05-18,2017,Black,david69@example.net,Expired
149,Escape,9,Danielle Cochran,11,"701 Ronald Inlet Apt. 505
North Craig, AZ 51902",4093166018,Ford,2,Thomas Scott,2,"116 Young Orchard
Ramirezshire, VT 96626",840-961-9198,Gift Card,10,71274.94,2023-05-26,2021,Green,anthony15@example.net,Active
150,A4,37,Julian Coffey,9,"11434 Drake Square Apt. 216
Krystalstad, PR 30475",001-447-234-7720,Audi,8,Seth Hood,24,"PSC 2736, Box 6156
APO AP 68472",810-287-4728,Cryptocurrency,6,35475.12,2023-03-07,2019,Yellow,elizabethburgess@example.net,Active
151,X3,29,Victoria Harris,13,"876 Holland Street
Branditown, VA 25046",001-680-927-7361x790,BMW,6,James Vazquez,48,"007 Rodriguez Drive
Robertland, MN 44090",(585)766-1579,Cryptocurrency,6,30581.24,2021-08-03,2021,Blue,yrasmussen@example.net,Expired
152,GLA,33,Danielle Waters,15,"954 Montgomery Tunnel Suite 046
Shermanport, NY 57181",(921)893-7540,Mercedes-Benz,7,Michael Brooks,115,"6252 Ashley Spring Suite 128
Humphreyhaven, TX 84005",(347)283-1901x06090,Cheque,5,53667.26,2020-05-17,2018,Green,hardychristopher@example.com,Expired
153,CR-V,13,Tanner Hunter,12,"0708 Jacqueline Radial
Austinmouth, PW 96732",445.450.3964x4579,Honda,3,Dawn Harris,34,"50960 David Mill
Huffhaven, FL 29071",770.753.1862x70897,Credit Card,1,29111.25,2021-05-14,2018,Red,ramirezsonya@example.com,Expired
154,Maxima,25,Latoya Lloyd,8,"99003 Allison Parks Suite 602
Bethchester, CT 68106",(623)279-7436,Nissan,5,Robert Herrera,123,"17722 William Square
West Jessicafurt, AL 02826",(530)814-7428,PayPal,7,40055.46,2024-07-03,2016,Red,johnsshawn@example.org,Active
155,Model X,43,Scott Dougherty,14,"121 Andrea Springs Suite 388
South Pennyshire, NJ 31728",+1-418-426-5437x4715,Tesla,9,Amanda Williams,46,"8922 Colon Ramp
Lake Scotttown, MA 04391",587.979.7121x9381,Gift Card,10,80082.34,2020-08-26,2024,Silver,debraschmidt@example.com,Expired
156,Explorer,8,Scott Dougherty,14,"242 Preston Lights Suite 687
Reginaburgh, CA 47264",(743)862-6566,Ford,2,Mark George,61,"1525 Kathryn Flat
East Stephenland, MP 87559",964-893-9970x76635,PayPal,7,63106.88,2023-05-19,2020,Yellow,james68@example.net,Active
157,Edge,10,Danielle Cochran,11,"PSC 2326, Box 8253
APO AA 14768",778-380-6220,Ford,2,Haley Kemp,8,"46360 Daniel Square
Millershire, FM 54127",001-375-637-1059,PayPal,7,47605.88,2023-02-28,2020,Green,donald70@example.net,Expired
158,C-Class,31,Bryan Mendoza,2,"17780 Davis Light Suite 133
Lake Julietown, MA 22722",001-512-680-6003x778,Mercedes-Benz,7,Robert Wright,141,"1495 James Port Apt. 177
North Jessicashire, NH 05506",001-674-624-9617x870,Debit Card,2,58039.03,2024-05-22,2017,Blue,swashington@example.org,Expired
159,Camry,2,Tanner Hunter,12,"104 Richard Manors
South Mary, DE 82252",222.246.4898x30899,Toyota,1,Patricia Bennett,72,"503 Jillian Club Apt. 562
South James, SD 84420",616-304-9600x82622,Apple Pay,9,50208.8,2022-08-18,2024,Silver,cynthia97@example.org,Expired
160,Impala,19,Jacqueline Thompson,6,"46264 Marshall Row
Estradamouth, WY 32510",+1-650-622-2075x83919,Chevrolet,4,Paul Brown,27,"361 Graham Unions
Jonathanside, GU 78360",001-995-638-6298x91098,Gift Card,10,45870.23,2021-12-04,2023,Green,nathaniel11@example.com,Expired
161,Maxima,25,Bryan Mendoza,2,"309 Callahan Vista
Randallfort, TN 73208",8626079208,Nissan,5,Ryan Knight,111,"228 Jeremy Corners
Gutierrezberg, IL 52038",2518603821,PayPal,7,50829.89,2022-11-20,2022,White,jordansanchez@example.net,Expired
162,Murano,24,Richard Sharp,10,"593 Love Brook Suite 110
South Brandon, PR 53743",+1-871-513-5904x022,Nissan,5,Jacob Richardson,62,"560 Costa Lakes Apt. 886
Pughmouth, VI 71592",001-844-897-9979,Apple Pay,9,89045.87,2020-01-03,2017,Blue,thomasrobert@example.net,Active
163,F-150,6,Kristen Thomas,3,"PSC 5642, Box 1432
APO AP 88966",861.257.4359x2487,Ford,2,Carlos Patterson,44,"60723 Patton Inlet
Jonesfort, WY 05813",625-945-3388x68951,Bank Transfer,4,99570.18,2023-10-14,2024,Green,qjimenez@example.org,Expired
164,M3,30,Rebecca Neal,4,"9818 Mary Plains Apt. 644
Robertsview, ID 91129",+1-403-583-4418x8956,BMW,6,Matthew Palmer,90,"5411 Cole Port Suite 841
East Terri, WV 75815",643-643-9695,Cheque,5,58517.12,2020-10-21,2024,Yellow,mendezamy@example.com,Expired
165,Model 3,42,Rebecca Neal,4,"370 Bradshaw Throughway Apt. 193
Lake Jeff, IL 40595",+1-393-610-9727,Tesla,9,Joshua Fernandez,18,"1402 English Circle Suite 165
Lauraton, DC 93722",(759)503-9466x836,Credit Card,1,48564.9,2023-07-11,2023,Green,jacksondawn@example.com,Active
166,F-150,6,Danielle Cochran,11,"019 Lindsay Estate
East Kaitlinshire, OK 16939",001-343-660-8867x5153,Ford,2,Curtis Davenport,110,"47504 Melissa Skyway
East Amanda, MH 07153",297.515.8643x9393,Cryptocurrency,6,60040.53,2023-12-08,2015,Red,kallen@example.com,Expired
167,Civic,11,Michele Moreno,1,"USS Horton
FPO AA 32717",6102990450,Honda,3,Kimberly Green,66,"PSC 2821, Box 7543
APO AP 44815",(902)557-6050,Cheque,5,99179.88,2021-09-19,2021,Green,laura10@example.net,Expired
168,Malibu,17,Jesse Saunders,7,"218 Thompson Locks
North Lisa, NY 39702",825-803-1064x0816,Chevrolet,4,Amy Ferguson,94,"70051 Luis Harbor
South Eric, AR 13131",5855536486,Cryptocurrency,6,33650.98,2023-07-12,2024,Blue,markscott@example.org,Active
169,Explorer,8,Rebecca Neal,4,"6820 Bruce Club Apt. 437
Clayview, DE 68396",968.524.6865x94410,Ford,2,Kenneth Soto,59,"45478 Lori Centers Apt. 080
South Robertshire, DC 36276",001-279-631-5195x80139,Cryptocurrency,6,81010.97,2020-03-02,2015,Red,omorrison@example.net,Expired
170,M3,30,Jesse Saunders,7,"USNV Bailey
FPO AA 36067",368.894.5137,BMW,6,Thomas Scott,2,"52669 Belinda Gateway Suite 590
Aliciabury, MI 73311",+1-676-552-0420x841,Gift Card,10,99008.14,2020-10-04,2016,White,michelle10@example.org,Active
171,Model Y,44,Victoria Harris,13,"03170 Elizabeth Locks Suite 546
Port Kari, AS 61997",301.984.5685x973,Tesla,9,Patricia Bennett,72,"2562 Brandy Mission Apt. 731
South Karenborough, MP 51330",705-305-3506x53123,Google Pay,8,25925.04,2023-10-27,2022,Silver,joshua64@example.org,Active
172,Altima,21,Michele Moreno,1,"1209 White Pass
Triciatown, MT 95039",623.276.4499x03282,Nissan,5,Steven Johnson,60,"45457 Curtis Freeway
Andrewton, DE 50950",260.743.7010,PayPal,7,69160.21,2024-03-27,2017,Green,scotthoffman@example.org,Expired
173,Escape,9,Victoria Harris,13,"044 Smith Wells
Port Catherinetown, CA 81411",(377)347-0652x9416,Ford,2,Kendra Sutton,28,"509 Fletcher Hollow
New Tara, CO 74425",463.316.7876,Cheque,5,48304.92,2023-04-01,2020,Green,roberto79@example.org,Active
174,Impala,19,Latoya Lloyd,8,"19023 Flores Unions Suite 631
Youngport, UT 81839",001-257-651-4313x44185,Chevrolet,4,Joshua Benton,19,"0777 Jamie Mission Apt. 294
Port Nicholasberg, AZ 33604",606.760.4569x61980,PayPal,7,43800.29,2020-08-24,2020,Blue,ingramtina@example.net,Active
