SalesID,CarModel,CarModel_ID,EmployeeName,Employee_ID,Employee_Address,Employee_CellNumber,Manufacturer,Manufacturer_ID,CustomerName,Customer_ID,Customer_Address,Customer_CellNumber,PaymentMethod,PaymentMethod_ID,SalePrice,SaleDate,CarYear,CarColor,Customer_Email,WarrantyStatus
93,A4,37,John Smith,7,"065 Kennedy Tunnel
South Edward, IA 89228",001-342-393-2339x32714,Audi,8,Barbara Perry,80,"56277 Erik Flats Suite 146
Lake Vanessaland, IN 33516",959.594.9428,Google Pay,8,86100.44,2021-12-19,2023,Silver,mcarter@example.org,Expired
94,Civic,11,Brianna Ross,10,"7462 Sharp Ways Suite 861
South Christinaside, AS 27751",001-911-618-6106x24900,Honda,3,Robert Salinas,101,"6933 Tammy Glen
South Ricardo, ME 15289",900-694-1658x638,Bank Transfer,4,78130.58,2020-03-22,2018,Red,cjennings@example.net,Active
95,F-150,6,Stephen Bradley,1,"94833 Lewis Motorway Suite 802
Adrianview, PW 10737",001-916-627-2364x964,Ford,2,Sarah Whitney,32,"747 Jessica Wells
South Carriehaven, KY 37784",952-661-1117,Bank Transfer,4,83137.91,2020-06-03,2018,Red,valdezlindsey@example.net,Expired
96,RAV4,5,John Smith,7,"277 Clark Plains
Lake Amandabury, AK 40722",(494)732-6009,Toyota,1,Mason Vaughn,37,"65911 Williams Branch Apt. 687
Hollyborough, MS 56819",(491)966-3649x9317,Credit Card,1,94361.45,2020-03-11,2017,Green,jacksonjason@example.org,Active
97,Altima,21,John Pham,15,"43307 Lamb Route
New Holly, TX 22946",724-837-7030x542,Nissan,5,Stephen Moore,130,"59354 Pearson Valleys Suite 938
Carlosland, VA 40446",781.331.8420x788,Cryptocurrency,6,21034.8,2022-12-19,2020,Black,robert19@example.org,Active
98,Silverado,16,Danielle Smith,3,"07788 Carey Mountains Apt. 959
New Austin, MO 53153",(780)947-3771x094,Chevrolet,4,Sarah Whitney,32,"2236 Samuel Estate
Cohenberg, MH 29241",(420)905-4970,Cheque,5,44182.17,2024-04-04,2015,Blue,sbarnett@example.org,Active
99,Highlander,4,Danielle Smith,3,"Unit 0744 Box 4583
DPO AP 07993",001-878-967-8435,Toyota,1,Alec Grant,55,"51590 Mary Extension
Westton, IL 46038",001-334-826-6821,PayPal,7,60564.56,2022-02-09,2019,Blue,christophercrawford@example.net,Active
100,Q7,40,Shawn Ruiz,8,"661 Ellis Wall Suite 193
South Morgan, MO 34222",314-581-5410x9589,Audi,8,Ebony Myers,68,"1884 Pamela Underpass Suite 100
Christopherborough, MA 20941",(484)739-5590x3612,Credit Card,1,20301.89,2023-04-28,2024,White,jonathanjenkins@example.net,Expired
101,Explorer,8,Cheryl Harrison,2,"652 Stephen River Suite 708
Merritthaven, CA 17763",001-674-274-0014,Ford,2,Cindy Grant,142,"PSC 1732, Box 3503
APO AA 04935",001-583-734-3018x3986,Google Pay,8,86131.31,2022-06-12,2023,Blue,johnguerra@example.com,Expired
102,Model 3,42,Alan Smith,9,"87559 Lori Corners Apt. 047
Port John, ND 08926",948.323.1723,Tesla,9,Jason Hendricks,60,"242 Quinn Inlet
East Marilyn, MN 73655",+1-724-836-6437x387,Cheque,5,57326.08,2021-05-15,2021,Yellow,jasmindavis@example.net,Expired
103,Tiguan,48,Cheryl Harrison,2,"33327 Carr Drives
Kellyfurt, SD 75117",(950)477-3417,Volkswagen,10,Robert Bailey,31,"8828 Diana Lake
Hernandezfort, ND 86816",+1-685-214-1246x91239,Cash,3,92891.16,2024-05-21,2020,Yellow,michealcrawford@example.com,Active
104,Passat,47,Leslie Thomas,14,"PSC 7606, Box 5003
APO AP 22762",001-391-429-8582,Volkswagen,10,Brittney Daniel,48,"USS Nelson
FPO AA 10127",(565)847-8876x31265,PayPal,7,34421.7,2021-02-18,2016,Silver,jsmith@example.com,Expired
105,C-Class,31,Leslie Thomas,14,"64308 Rodriguez Road
Chenchester, MA 43743",622-521-0526x16656,Mercedes-Benz,7,James Brooks,107,"Unit 2699 Box 2451
DPO AP 21413",001-932-485-6397x016,Google Pay,8,65747.4,2023-03-15,2023,White,krista49@example.net,Expired
106,Rogue,23,Alan Smith,9,"42875 Mckay Passage Suite 698
Maryshire, WY 81550",6317606628,Nissan,5,Brian Smith,53,"9040 Williams Viaduct Suite 148
Brownberg, WI 63371",717.601.5966x07078,Cheque,5,75356.41,2024-04-10,2015,Red,parkermason@example.net,Active
107,Pilot,14,John Pham,15,"6248 Brandon Course
East Louisbury, MS 43781",(368)246-4679x529,Honda,3,Katherine Ortega,47,"512 Shawn Fort Apt. 452
South Steven, OR 86154",967.903.4302,Cryptocurrency,6,88587.94,2020-01-25,2015,Yellow,angelabarajas@example.org,Expired
108,X5,28,Amy Walter,5,"USCGC Turner
FPO AA 03453",001-548-672-0039x183,BMW,6,Jesse Weiss,132,"32348 Hines Viaduct Apt. 609
Cynthiaville, MA 80964",001-420-964-3469x538,Bank Transfer,4,26439.92,2021-06-23,2024,Green,kara65@example.net,Active
109,Impala,19,Brianna Ross,10,"1299 Ryan Dam Suite 933
Riverabury, AR 94529",203.845.5411x37376,Chevrolet,4,Linda Riley,83,"09049 Thomas Ferry Apt. 542
Port Danielfort, VA 86324",(725)768-8723x00821,PayPal,7,98878.89,2023-05-31,2018,Blue,flopez@example.com,Expired
110,Rogue,23,Amy Walter,5,"32131 Robert Mission Apt. 765
Schneidermouth, MS 48137",(756)605-0450x99205,Nissan,5,Allen Atkins,44,"25881 Alexander Creek Suite 485
East Thomasville, IA 11967",770.552.0783x5485,Cryptocurrency,6,45825.82,2023-06-25,2022,Yellow,david77@example.net,Active
111,Golf,45,Lori Cooper,12,"6978 Smith Stravenue Suite 565
Robertburgh, IN 38037",(295)685-1878x672,Volkswagen,10,Mitchell Harris,21,"37892 Cynthia Fields
Mendozashire, UT 28482",8945311948,Cryptocurrency,6,94391.46,2020-07-24,2017,Red,todd30@example.net,Expired
112,Malibu,17,John Smith,7,"201 Clark Mills Suite 142
Johnberg, WA 32713",278-785-4236x2590,Chevrolet,4,Alan Ramirez,104,"88127 Hood Burgs
Vegaland, LA 22716",373-369-5645x61042,PayPal,7,76792.99,2020-09-19,2016,Blue,vmills@example.net,Expired
113,Murano,24,Lori Cooper,12,"6049 Smith Ramp Apt. 244
New Debra, GU 61189",849-877-6657x539,Nissan,5,Stephanie Leach,30,"PSC 7111, Box 7645
APO AA 59739",(688)881-7507x98284,Bank Transfer,4,54992.6,2021-12-17,2015,Black,nicholas10@example.org,Active
114,GLC,34,Cheryl Harrison,2,"59842 White Land
Patrickchester, UT 56171",+1-598-230-7863x575,Mercedes-Benz,7,Taylor Butler,69,"71209 Edwin Locks
Kirkmouth, WA 59932",+1-650-778-2553,Cryptocurrency,6,93734.55,2023-10-03,2020,Green,sara43@example.org,Expired
115,Mustang,7,Danielle Smith,3,"59838 Brenda Cliff Apt. 147
New Mitchell, UT 01169",(504)481-0184x6677,Ford,2,Jennifer Baxter,100,"46874 Perez Vista
West Elizabethmouth, IA 67516",001-853-459-4180x1863,Gift Card,10,42572.25,2024-01-19,2022,Red,burtonkelly@example.org,Expired
116,Malibu,17,Cheryl Harrison,2,"PSC 9442, Box 5292
APO AE 05857",+1-473-601-6732x122,Chevrolet,4,Kevin Stevens,134,"8719 Garcia Extensions Apt. 190
Josephville, PW 37891",893-321-5213x128,Debit Card,2,92315.95,2023-12-21,2019,Yellow,kevinlambert@example.org,Active
117,Silverado,16,John Smith,7,"8894 Anne Mountain Apt. 687
North Erica, KY 57288",+1-274-792-9969x0465,Chevrolet,4,James Lewis,67,"237 Moss Via Apt. 118
Anthonyhaven, PA 93660",241.540.0532,Cheque,5,33865.36,2023-10-16,2021,Red,danielle98@example.net,Active
118,Q7,40,April Lopez,6,"61872 Scott Cliffs Suite 696
Jonesfurt, WY 33295",409.690.4938,Audi,8,Megan Morgan,128,"77040 Robert Isle
New Jacqueline, WY 55408",(698)997-0092,Gift Card,10,79990.2,2020-03-02,2015,Blue,andersonchristopher@example.org,Active
119,C-Class,31,John Smith,7,"5110 Michael Loaf Suite 537
North Tylerchester, KS 54268",+1-349-284-5434,Mercedes-Benz,7,Michelle Holder,39,"30068 Stephen Alley
Hessland, ID 81014",7014193343,Gift Card,10,28079.9,2022-02-11,2015,Red,bryantchristopher@example.net,Expired
120,X5,28,Amy Walter,5,"828 Brown Coves Apt. 314
Perryfort, MD 54258",(913)304-9531x284,BMW,6,Phillip Coleman,46,"26860 Jeffrey Club Apt. 516
East Gregoryfurt, AZ 29687",391-955-1393,Cash,3,71237.02,2020-04-06,2024,White,lisabarker@example.com,Expired
121,Passat,47,Stephen Bradley,1,"4320 Robert Mountain
Bairdport, KS 60680",861-852-3113,Volkswagen,10,Mason Vaughn,37,"5977 Jennings Knoll
Websterview, AS 44066",(557)984-8718x0624,Google Pay,8,95866.99,2023-05-13,2023,Red,elizabeth31@example.org,Active
122,Corolla,1,John Smith,7,"71464 Michele Fall
Greenchester, DC 22334",001-872-839-4528x67653,Toyota,1,Alicia Ward,18,"PSC 4727, Box 8116
APO AP 65001",+1-499-655-3992x83113,Credit Card,1,58316.01,2020-03-27,2021,Yellow,bradley10@example.net,Active
123,A6,38,Craig Anderson,13,"845 Rebecca Forge
Meganview, PR 56722",+1-517-599-5647,Audi,8,Dylan Ross,57,"82659 Williams Path Suite 262
Schmidtchester, CA 56329",(259)833-6640,Google Pay,8,49505.62,2022-06-09,2015,Yellow,barbara41@example.net,Expired
124,X5,28,Alan Smith,9,"904 Gray Ridge Apt. 708
Jensenland, KS 00838",4825882743,BMW,6,Stephanie Leach,30,"835 Chad Center Suite 782
Brownfurt, MP 09304",785-585-9010,Credit Card,1,30072.51,2022-08-30,2017,Blue,robertselizabeth@example.org,Expired
125,Passat,47,Stephen Bradley,1,"558 Thomas Drive
Hawkinsside, MD 76024",797.566.3135x80272,Volkswagen,10,Brian Henderson,109,"79525 Evans Harbor Suite 836
Cowanchester, AK 75369",405-717-0251,Cash,3,88512.12,2023-03-18,2022,Red,bjones@example.org,Active
126,Edge,10,Danielle Smith,3,"22751 Howard Cape
Stephenview, AL 80367",(395)241-6739x914,Ford,2,Lisa Soto,75,"060 Lopez Heights Apt. 374
Port Elizabeth, PA 44281",001-599-871-9172x5050,PayPal,7,33326.93,2024-04-28,2023,Yellow,romeromelissa@example.org,Active
127,E-Class,32,Amy Walter,5,"07627 Thomas Burgs
Emmaside, MO 89993",297-706-2829,Mercedes-Benz,7,Mitchell Harris,21,"7203 Swanson Estates
Jasonfort, MT 63032",308-299-5868x70691,Cheque,5,54104.61,2021-07-03,2019,White,kathryn32@example.com,Expired
128,E-Class,32,Sean Cummings,11,"8282 Jeffrey Tunnel Apt. 383
West Deanna, NV 01620",3439735895,Mercedes-Benz,7,Crystal Vasquez,64,"0774 Carrie Rapid Suite 549
Joshuaville, MP 66045",001-800-819-1391x3268,Cryptocurrency,6,99527.39,2021-01-01,2017,Yellow,htorres@example.net,Expired
129,M3,30,Jamie Alexander,4,"Unit 8785 Box 8290
DPO AA 02673",894.781.9009x1056,BMW,6,Jacqueline Stone,145,"15771 Hart Parks
Lake Kellyside, AR 23686",417-308-1326x4157,PayPal,7,80398.65,2022-04-26,2023,Silver,jeffery18@example.com,Expired
130,Altima,21,John Smith,7,"414 Price Field Apt. 732
Lake Jenniferhaven, MT 35859",773-983-2120x2837,Nissan,5,Stephanie Williamson,24,"822 Kelley Forge Suite 774
East Coryland, PW 31558",+1-383-680-8292x655,Debit Card,2,82591.93,2024-06-08,2021,Silver,kylecurtis@example.com,Active
131,Altima,21,Alan Smith,9,"758 Lara Street Apt. 002
Kimview, TX 54026",989.910.6772x6360,Nissan,5,Dennis Wilson,26,"0922 Rebecca Cape Apt. 152
South Cassandramouth, NM 30574",939-553-6246x15429,Bank Transfer,4,25374.77,2020-03-28,2021,Silver,sfoley@example.org,Active
132,Golf,45,Brianna Ross,10,"216 Michael Brooks
Lake Christy, CT 04514",280-626-4199x09059,Volkswagen,10,James Fowler,131,"613 Michael Spurs Suite 137
Stephaniehaven, DE 49575",001-634-622-8033x8149,Cash,3,67947.09,2022-08-23,2023,Blue,qfox@example.org,Active
133,Silverado,16,Cheryl Harrison,2,"341 Washington Hollow
Michaelshire, IL 09875",001-851-996-9541x627,Chevrolet,4,Caitlyn Crawford,120,"4979 Moreno Expressway
Mcneilbury, WA 90164",980.486.4171x08293,Cash,3,82574.83,2022-01-19,2024,Yellow,rhurley@example.net,Expired
134,GLA,33,Amy Walter,5,"841 Maria Port Suite 842
Crawfordshire, NC 29967",894.935.1175,Mercedes-Benz,7,Linda Riley,83,"3285 Dyer Plains Suite 825
Heatherville, SC 64113",001-524-566-6713x85264,Cash,3,60632.48,2022-01-08,2016,White,drakebruce@example.org,Active
135,Atlas,49,Leslie Thomas,14,"4886 Cameron Crescent Suite 430
Reginachester, OK 34568",999.351.3604x72827,Volkswagen,10,Anna Lopez,106,"617 Garcia Points Suite 972
Hernandezside, CT 94334",+1-839-461-5414x23143,Debit Card,2,98148.66,2020-12-15,2022,Yellow,sarah77@example.net,Active
136,Atlas,49,Craig Anderson,13,"81714 Shawn Lakes Suite 946
Lake Kristenberg, MA 98370",344-233-4886,Volkswagen,10,Jason Hendricks,60,"7586 Kramer Neck
Mejiaville, NH 28633",001-207-826-7669x88050,Cryptocurrency,6,86135.74,2022-09-09,2024,Blue,timothychan@example.net,Active
137,Murano,24,Shawn Ruiz,8,"25634 Johnston Lodge Suite 635
Brooksbury, CO 64720",695.691.1021,Nissan,5,Phillip Fowler,10,"8041 Larry Ports Apt. 713
Williammouth, WY 81055",806-853-6125,Gift Card,10,94637.41,2020-07-03,2018,Red,ihernandez@example.org,Active
138,Pilot,14,Alan Smith,9,"92398 Anthony Avenue Apt. 504
Lake Jeffrey, CO 29980",(397)927-4849x4750,Honda,3,Jesse Weiss,132,"36605 Lori Center Apt. 736
Bridgetberg, NY 80091",+1-668-861-0267,Apple Pay,9,76033.06,2023-10-29,2019,Black,scott38@example.com,Expired
139,A3,36,Craig Anderson,13,"91971 Diana Station Apt. 945
Port Joanna, NC 09371",(560)258-5532x9834,Audi,8,Ricardo Hart,95,"8673 Michael Mills
Rhondaville, MH 37658",001-500-661-5469x782,Cash,3,77916.92,2023-06-27,2019,Black,david46@example.net,Active
140,Accord,12,April Lopez,6,"975 Erin Mountains Apt. 934
Jessicaberg, LA 30275",+1-608-538-4954x72145,Honda,3,Ivan Flores,23,"96117 Pam Ridges Apt. 259
Nicholemouth, KY 58622",570-628-4253,Gift Card,10,94018.62,2023-12-15,2024,Silver,flynngary@example.org,Active
141,5 Series,27,Craig Anderson,13,"078 Hall Course
New Michealberg, UT 08886",706.520.9718,BMW,6,Stacy Harvey,73,"23159 Anita Locks Suite 749
South Xavier, OH 38686",+1-786-884-1652x1703,Debit Card,2,63669.94,2024-05-17,2021,White,georgeli@example.com,Active
142,Edge,10,Sean Cummings,11,"42387 Guzman Key
Lake Sheila, CO 54908",641.451.8099,Ford,2,Beth Garrett,4,"37811 Mcconnell Ridge Apt. 773
Cohenhaven, NH 77450",972.914.5408,Google Pay,8,21496.08,2023-11-16,2024,Blue,robinsonjacqueline@example.net,Expired
143,Explorer,8,Amy Walter,5,"2201 Samuel Flat Apt. 322
South Davidland, SC 49689",(396)277-2061x098,Ford,2,Alan Ramirez,104,"58499 Jones Shore
North Cynthia, MI 96602",377-598-5499x992,Cash,3,40349.73,2022-11-04,2021,Black,hstrong@example.com,Active
144,Murano,24,Amy Walter,5,"Unit 8812 Box 6329
DPO AA 70598",001-418-413-0529x362,Nissan,5,Katherine Ortega,47,"2674 David Points Suite 585
North Christinehaven, AS 27893",2349712796,Gift Card,10,71796.33,2021-05-05,2015,Yellow,smithamy@example.org,Active
145,RAV4,5,John Pham,15,"49240 Green Landing Apt. 394
East Arthur, PW 49536",588.422.4045,Toyota,1,Cindy Grant,142,"65136 Patricia Cliff
Nicoleland, CT 43936",+1-574-810-4793x735,Gift Card,10,45651.75,2022-03-24,2016,Red,michellerocha@example.org,Active
146,Odyssey,15,Jamie Alexander,4,"31281 Meghan Shore Apt. 129
Port Kristahaven, AL 42442",(658)958-2819,Honda,3,Alec Hernandez,84,"79935 Park View
Williamsonland, CA 08769",(255)590-1280,Debit Card,2,41424.49,2022-03-06,2023,Silver,rothnichole@example.com,Active
147,Altima,21,John Smith,7,"479 Valdez Dale
New Christopher, OR 90086",609-901-6068x8630,Nissan,5,Virginia Nelson DVM,79,"34808 Rebecca Divide Suite 970
Grahamburgh, MA 71789",725.222.8493,Credit Card,1,68674.81,2023-10-27,2024,White,josepetty@example.org,Expired
148,Murano,24,Leslie Thomas,14,"871 Carney Lake Apt. 525
Jayfurt, AS 65852",001-929-533-1382x3237,Nissan,5,Benjamin Flores,141,"6772 Caleb Lodge Suite 756
North Thomasshire, CA 63413",895.316.5845x7302,Debit Card,2,21978.55,2020-07-27,2017,Silver,jason54@example.com,Active
149,Atlas,49,Lori Cooper,12,"33657 Anita Road
East Jenniferport, WI 41238",+1-643-760-6844x43641,Volkswagen,10,Marcus Wolf,16,"602 Medina Skyway
Caseyfurt, PR 38076",8787089552,Apple Pay,9,47775.82,2022-12-08,2024,Silver,jesuswolfe@example.com,Active
150,Accord,12,Amy Walter,5,"46634 Whitaker Row
Cochranstad, SC 83138",(981)248-5185x656,Honda,3,Stephanie Smith,140,"47864 Armstrong Via
Harrisonburgh, SC 79522",593.898.2142x546,Google Pay,8,60807.94,2023-02-06,2016,Yellow,erika03@example.com,Active
151,F-150,6,Leslie Thomas,14,"013 Hatfield Plaza
East Zachary, DC 80921",001-595-356-8661x87035,Ford,2,Janet Simon,52,"386 Sanders Canyon Apt. 056
Thomasland, IN 39240",(766)312-0035,Google Pay,8,83089.95,2022-04-26,2020,Silver,johnkrueger@example.net,Active
152,Model S,41,Shawn Ruiz,8,"8624 Murray Knoll Suite 378
Port Anne, NV 94913",801-709-5235,Tesla,9,Sarah Whitney,32,"32677 Johnson Via Suite 061
South Derrickburgh, PR 02008",001-459-841-4019x19809,Google Pay,8,30341.42,2023-08-03,2016,Black,craigjefferson@example.com,Expired
153,Mustang,7,April Lopez,6,"492 Grant Pines Suite 414
Sarahhaven, MD 71134",001-753-610-8764x10809,Ford,2,Jesse Weiss,132,"6806 Valerie Parkway Apt. 212
Beckton, ND 87189",493-701-3123x00269,Cheque,5,50632.98,2021-05-13,2015,White,ogarcia@example.com,Expired
154,S-Class,35,April Lopez,6,"199 Victor Flat Apt. 250
East Meganchester, VT 01529",001-620-600-0872x097,Mercedes-Benz,7,Jesse Weiss,132,"0191 Angela Square
North Eric, NY 89115",230-494-4177x1925,Gift Card,10,87436.22,2020-04-10,2018,Black,christianbrooks@example.net,Expired
155,X5,28,John Smith,7,"00050 Thomas Flat Suite 210
South Jamesville, IN 99212",647-770-6440x210,BMW,6,Natalie Torres,125,"0674 Kristina Island
Lake Cynthia, FL 89528",(267)880-4435x15355,Debit Card,2,83713.28,2020-07-31,2020,Blue,mclaughlinjason@example.net,Expired
156,Tiguan,48,Jamie Alexander,4,"311 Anthony Views
Samuelberg, NH 29395",717.319.4529,Volkswagen,10,Stacy Harvey,73,"533 Zachary Haven
Port Ana, VA 86578",615-269-7696x28318,Debit Card,2,70940.01,2023-03-21,2015,Blue,droberts@example.org,Active
157,Model X,43,Amy Walter,5,"7613 Franklin Summit Apt. 032
Howardside, WV 53465",(899)818-8345x22805,Tesla,9,Joy Dixon,124,"2256 French Estate
South Christine, AS 54892",001-913-245-2702x1576,Debit Card,2,39598.61,2021-12-09,2017,Black,thomashawkins@example.org,Active
158,Mustang,7,Craig Anderson,13,"65841 Berger Causeway Apt. 467
Monicamouth, VA 06340",(745)644-7787,Ford,2,Bradley Norton,91,"5573 Hector Locks
Starkberg, AS 51306",556.297.1450,Debit Card,2,49425.72,2023-09-02,2021,Yellow,frank90@example.net,Active
159,Highlander,4,John Smith,7,"78185 Valencia Springs
Johnsonfort, VA 57270",001-801-949-8044x38707,Toyota,1,Kevin Stevens,134,"7706 Fuller Unions
Kaylaberg, AS 01690",(849)247-2680x113,Google Pay,8,24330.22,2022-02-10,2023,Red,jeffrey35@example.com,Active
160,Edge,10,April Lopez,6,"253 Christopher Knoll Apt. 310
Robinmouth, WA 09514",9825725141,Ford,2,Luis Perkins,114,"5459 Margaret Circles
Port Aprilborough, WI 02163",947.879.1346,Cheque,5,95962.39,2022-06-08,2019,Blue,vnash@example.org,Active
161,S-Class,35,Jamie Alexander,4,"0172 Stephanie Gateway
West Tammy, TN 34657",(610)933-3870x81919,Mercedes-Benz,7,Dennis Wilson,26,"608 Summers Points
East Anitabury, MI 63929",+1-400-222-3981x15824,Debit Card,2,43609.01,2020-04-12,2021,White,ibarrashirley@example.com,Expired
162,Golf,45,Danielle Smith,3,"2213 Janet Ridges
New Robertmouth, TN 75324",001-320-839-1546x27598,Volkswagen,10,Ryan Johnson,117,"73116 Vasquez Rue Apt. 722
Julieton, CA 16984",001-407-737-8326x199,Debit Card,2,75878.98,2024-05-28,2020,White,xlee@example.com,Active
163,Malibu,17,Craig Anderson,13,"PSC 0737, Box 7152
APO AE 85142",(595)946-9936,Chevrolet,4,Elijah Gray,65,"5820 Wu Divide
Port Ann, MO 52659",369.867.3151,Cheque,5,21323.51,2021-02-15,2016,Blue,qwilliams@example.org,Active
164,Pilot,14,Shawn Ruiz,8,"187 Miller Lights
Kellyview, MT 55477",360-571-7236,Honda,3,Kevin Ward,66,"744 Nguyen Flat
Evanshaven, NM 71261",508.616.2672x639,Cryptocurrency,6,49275.87,2020-07-13,2020,White,johnsonsarah@example.com,Expired
165,GLC,34,Amy Walter,5,"9721 Nicole Trail
Gabrielamouth, NH 26383",888.406.5591x179,Mercedes-Benz,7,Angela Reed,29,"1734 Jeff Street Apt. 948
New Heather, MO 21064",319-448-6958x914,Cheque,5,58878.23,2022-05-23,2018,Silver,fischercristian@example.org,Expired
166,A6,38,Stephen Bradley,1,"123 James Radial Apt. 084
Martinezstad, ND 56568",268-865-2608x4864,Audi,8,Phillip Coleman,46,"59979 Michael Estate Suite 276
Jordanchester, WA 36011",+1-612-701-8763x9247,Google Pay,8,46820.77,2022-07-05,2024,Blue,andreasmith@example.com,Active
167,Corolla,1,Jamie Alexander,4,"909 Watson Well
Kylemouth, OR 68744",(984)602-3261,Toyota,1,Stephanie Williamson,24,"43723 Stewart Walks
Brooksshire, NJ 88111",(502)240-0115x1239,Gift Card,10,35867.69,2022-01-08,2016,Black,amberpatterson@example.com,Active
168,Camry,2,April Lopez,6,"524 Garza Alley Suite 760
Estradatown, MI 97174",+1-433-776-6389,Toyota,1,Matthew Jimenez,87,"704 Lindsey Walks Apt. 303
West Andreachester, DE 63649",5472110046,Cash,3,60158.34,2022-07-18,2020,Green,julie70@example.net,Expired
169,Malibu,17,April Lopez,6,"903 Heather Cape Apt. 405
Navarroshire, LA 45887",(988)551-2579,Chevrolet,4,Carolyn Valenzuela,148,"5003 Rios Mission
Caitlinfort, NM 75378",501.638.7232,Google Pay,8,20829.19,2020-12-21,2017,Green,lloydbrenda@example.net,Expired
170,Atlas,49,April Lopez,6,"1571 Kristina Mission
East Misty, NC 77096",+1-914-799-3127,Volkswagen,10,Jennifer Bennett,115,"5872 Howard Ranch Apt. 384
New Brian, KY 26636",252.365.2095,Debit Card,2,34077.78,2021-01-08,2022,Yellow,davidmyers@example.com,Active
171,Q5,39,Alan Smith,9,"17440 Warren Heights
Charleschester, AL 57679",297.386.2672x036,Audi,8,Marcus Wolf,16,"05691 Morris Glen Suite 189
Jeffersontown, AK 96032",587-380-0937,Credit Card,1,56573.25,2022-05-02,2016,Silver,deborahjones@example.com,Active
172,Passat,47,Craig Anderson,13,"5165 Keith Valley Suite 465
Port Allison, CT 83011",(315)488-6086,Volkswagen,10,Cynthia Shields,34,"Unit 1902 Box 9844
DPO AE 68103",+1-529-348-8534x81245,Credit Card,1,71907.02,2021-11-03,2019,Silver,michael20@example.net,Expired
173,Golf,45,Shawn Ruiz,8,"76096 Jacqueline Views
West Tracy, NH 52590",+1-513-784-8155x9538,Volkswagen,10,Jacqueline Stone,145,"004 Christine Turnpike Apt. 772
Clarkefort, CO 27257",001-278-984-5807,Cheque,5,83249.52,2022-05-07,2024,White,brooke00@example.net,Active
174,Equinox,18,April Lopez,6,"1223 Zhang Forks Suite 028
Morrismouth, TN 01890",001-655-424-5571x51010,Chevrolet,4,Aaron Briggs,61,"0861 Alvarado Row
South Christinaville, WV 64031",283-824-4158x82978,Debit Card,2,60384.53,2021-06-05,2016,Yellow,cooperjorge@example.com,Expired
175,Edge,10,Danielle Smith,3,"98079 David Court Apt. 197
Gonzalesbury, KS 09036",+1-502-522-5540x9294,Ford,2,Jerome Miller,6,"574 Janice Springs Apt. 737
Port Caitlinfort, NV 96144",617.563.1354,Gift Card,10,88747.34,2024-07-27,2017,Blue,kayla64@example.org,Expired
